show_id,type,title,country,date_added,release_year,rating,duration,Genre,description,Platform
s1154,Movie,Read It and Weep,United States,2019-11-12,2006,TV-G,85,Drama,Jamie's journal accidentally becomes a best-selling book.,Disney
s1155,Movie,Ready to Run,United States,2019-11-12,2000,TV-G,89,Animals & Nature,Corrie dreams of becoming a jockey despite her father's race-related death.,Disney
s1155,Movie,Ready to Run,United States,2019-11-12,2000,TV-G,89,Coming of Age,Corrie dreams of becoming a jockey despite her father's race-related death.,Disney
s1155,Movie,Ready to Run,United States,2019-11-12,2000,TV-G,89,Family,Corrie dreams of becoming a jockey despite her father's race-related death.,Disney
s1155,Movie,Ready to Run,New Zealand,2019-11-12,2000,TV-G,89,Animals & Nature,Corrie dreams of becoming a jockey despite her father's race-related death.,Disney
s1155,Movie,Ready to Run,New Zealand,2019-11-12,2000,TV-G,89,Coming of Age,Corrie dreams of becoming a jockey despite her father's race-related death.,Disney
s1155,Movie,Ready to Run,New Zealand,2019-11-12,2000,TV-G,89,Family,Corrie dreams of becoming a jockey despite her father's race-related death.,Disney
s1156,Movie,Recess: All Growed Down,United States,2019-11-12,2003,G,61,Animation,T.J. and the gang are captured by the kindergartners.,Disney
s1156,Movie,Recess: All Growed Down,United States,2019-11-12,2003,G,61,Comedy,T.J. and the gang are captured by the kindergartners.,Disney
s1156,Movie,Recess: All Growed Down,United States,2019-11-12,2003,G,61,Family,T.J. and the gang are captured by the kindergartners.,Disney
s1157,Movie,Recess: School's Out,United States,2019-11-12,2001,G,87,Animation,Third Street Elementary students band together to save summer break.,Disney
s1157,Movie,Recess: School's Out,United States,2019-11-12,2001,G,87,Comedy,Third Street Elementary students band together to save summer break.,Disney
s1157,Movie,Recess: School's Out,United States,2019-11-12,2001,G,87,Family,Third Street Elementary students band together to save summer break.,Disney
s1157,Movie,Recess: School's Out,Japan,2019-11-12,2001,G,87,Animation,Third Street Elementary students band together to save summer break.,Disney
s1157,Movie,Recess: School's Out,Japan,2019-11-12,2001,G,87,Comedy,Third Street Elementary students band together to save summer break.,Disney
s1157,Movie,Recess: School's Out,Japan,2019-11-12,2001,G,87,Family,Third Street Elementary students band together to save summer break.,Disney
s1158,Movie,Recess: Taking the 5th Grade,United States,2019-11-12,2003,G,63,Animation,The gang graduates to the fifth grade but discovers some unwelcome changes.,Disney
s1158,Movie,Recess: Taking the 5th Grade,United States,2019-11-12,2003,G,63,Comedy,The gang graduates to the fifth grade but discovers some unwelcome changes.,Disney
s1158,Movie,Recess: Taking the 5th Grade,United States,2019-11-12,2003,G,63,Family,The gang graduates to the fifth grade but discovers some unwelcome changes.,Disney
s1159,Movie,Red's Dream,United States,2019-11-12,1987,TV-G,4,Animation,"Red, a unicycle, dreams that he steals the show.",Disney
s1159,Movie,Red's Dream,United States,2019-11-12,1987,TV-G,4,Drama,"Red, a unicycle, dreams that he steals the show.",Disney
s1159,Movie,Red's Dream,United States,2019-11-12,1987,TV-G,4,Family,"Red, a unicycle, dreams that he steals the show.",Disney
s1160,Movie,Remember the Titans,United States,2019-11-12,2000,PG,114,Drama,An African-American coach leads a newly integrated high school football team in 1970s Virginia.,Disney
s1160,Movie,Remember the Titans,United States,2019-11-12,2000,PG,114,Historical,An African-American coach leads a newly integrated high school football team in 1970s Virginia.,Disney
s1160,Movie,Remember the Titans,United States,2019-11-12,2000,PG,114,Sports,An African-American coach leads a newly integrated high school football team in 1970s Virginia.,Disney
s1161,Movie,Rescue Dog,United States,2019-11-12,1947,TV-G,7,Animation,Rescue dog Pluto must deal with a playful seal pup. See details for advisory.,Disney
s1161,Movie,Rescue Dog,United States,2019-11-12,1947,TV-G,7,Comedy,Rescue dog Pluto must deal with a playful seal pup. See details for advisory.,Disney
s1161,Movie,Rescue Dog,United States,2019-11-12,1947,TV-G,7,Family,Rescue dog Pluto must deal with a playful seal pup. See details for advisory.,Disney
s1162,Movie,Return from Witch Mountain,United States,2019-11-12,1978,G,94,Action-Adventure,Sinister masterminds manipulate a boy's supernatural powers for their own devious gain.,Disney
s1162,Movie,Return from Witch Mountain,United States,2019-11-12,1978,G,94,Family,Sinister masterminds manipulate a boy's supernatural powers for their own devious gain.,Disney
s1162,Movie,Return from Witch Mountain,United States,2019-11-12,1978,G,94,Science Fiction,Sinister masterminds manipulate a boy's supernatural powers for their own devious gain.,Disney
s1163,Movie,Return to Halloweentown,United States,2019-11-12,2006,TV-PG,89,Family,Marnie Piper holds the key to Witch University's ultimate secret.,Disney
s1163,Movie,Return to Halloweentown,United States,2019-11-12,2006,TV-PG,89,Fantasy,Marnie Piper holds the key to Witch University's ultimate secret.,Disney
s1164,Movie,Return to Oz,United Kingdom,2019-11-12,1985,PG,110,Action-Adventure,Dorothy battles the wicked Princess Mombi and the evil Nome King to restore the Emerald City.,Disney
s1164,Movie,Return to Oz,United Kingdom,2019-11-12,1985,PG,110,Family,Dorothy battles the wicked Princess Mombi and the evil Nome King to restore the Emerald City.,Disney
s1164,Movie,Return to Oz,United Kingdom,2019-11-12,1985,PG,110,Fantasy,Dorothy battles the wicked Princess Mombi and the evil Nome King to restore the Emerald City.,Disney
s1164,Movie,Return to Oz,United States,2019-11-12,1985,PG,110,Action-Adventure,Dorothy battles the wicked Princess Mombi and the evil Nome King to restore the Emerald City.,Disney
s1164,Movie,Return to Oz,United States,2019-11-12,1985,PG,110,Family,Dorothy battles the wicked Princess Mombi and the evil Nome King to restore the Emerald City.,Disney
s1164,Movie,Return to Oz,United States,2019-11-12,1985,PG,110,Fantasy,Dorothy battles the wicked Princess Mombi and the evil Nome King to restore the Emerald City.,Disney
s1165,Movie,Richie Rich's Christmas Wish,United States,2019-11-12,1998,G,85,Action-Adventure,A wishing machine transports Richie Rich to an alternate universe.,Disney
s1165,Movie,Richie Rich's Christmas Wish,United States,2019-11-12,1998,G,85,Comedy,A wishing machine transports Richie Rich to an alternate universe.,Disney
s1165,Movie,Richie Rich's Christmas Wish,United States,2019-11-12,1998,G,85,Family,A wishing machine transports Richie Rich to an alternate universe.,Disney
s1166,Movie,Right on Track,United States,2019-11-12,2003,TV-G,88,Buddy,Two sisters fight for their place in male-dominated junior drag racing.,Disney
s1166,Movie,Right on Track,United States,2019-11-12,2003,TV-G,88,Family,Two sisters fight for their place in male-dominated junior drag racing.,Disney
s1166,Movie,Right on Track,United States,2019-11-12,2003,TV-G,88,Sports,Two sisters fight for their place in male-dominated junior drag racing.,Disney
s1167,Movie,Riley’s First Date?,United States,2019-11-12,2015,G,8,Animation,A boy shows up at Riley's door.,Disney
s1167,Movie,Riley’s First Date?,United States,2019-11-12,2015,G,8,Comedy,A boy shows up at Riley's door.,Disney
s1167,Movie,Riley’s First Date?,United States,2019-11-12,2015,G,8,Coming of Age,A boy shows up at Riley's door.,Disney
s1168,Movie,Rip Girls,Australia,2019-11-12,2000,TV-G,87,Coming of Age,Sydney questions a decision to sell her inherited Hawaiian land.,Disney
s1168,Movie,Rip Girls,Australia,2019-11-12,2000,TV-G,87,Drama,Sydney questions a decision to sell her inherited Hawaiian land.,Disney
s1168,Movie,Rip Girls,United States,2019-11-12,2000,TV-G,87,Coming of Age,Sydney questions a decision to sell her inherited Hawaiian land.,Disney
s1168,Movie,Rip Girls,United States,2019-11-12,2000,TV-G,87,Drama,Sydney questions a decision to sell her inherited Hawaiian land.,Disney
s1169,Movie,Robin Hood,United States,2019-11-12,1973,G,85,Action-Adventure,Disney's animated classic tale of England's legendary hero.,Disney
s1169,Movie,Robin Hood,United States,2019-11-12,1973,G,85,Animation,Disney's animated classic tale of England's legendary hero.,Disney
s1169,Movie,Robin Hood,United States,2019-11-12,1973,G,85,Family,Disney's animated classic tale of England's legendary hero.,Disney
s1170,TV Show,Rocky Mountain Animal Rescue,United States,2019-11-12,2018,TV-PG,450,Animals & Nature,Officers and vets in the Pike's Peak area of Colorado handle thousands of animal emergencies a year.,Disney
s1170,TV Show,Rocky Mountain Animal Rescue,United States,2019-11-12,2018,TV-PG,450,Docuseries,Officers and vets in the Pike's Peak area of Colorado handle thousands of animal emergencies a year.,Disney
s1170,TV Show,Rocky Mountain Animal Rescue,United States,2019-11-12,2018,TV-PG,450,Family,Officers and vets in the Pike's Peak area of Colorado handle thousands of animal emergencies a year.,Disney
s1171,Movie,Rogue One: A Star Wars Story,United States,2019-11-12,2016,PG-13,134,Action-Adventure,Unlikely heroes band together to steal the plans to the Death Star.,Disney
s1171,Movie,Rogue One: A Star Wars Story,United States,2019-11-12,2016,PG-13,134,Science Fiction,Unlikely heroes band together to steal the plans to the Death Star.,Disney
s1172,Movie,Roving Mars,United States,2019-11-12,2006,G,41,Documentary,Explore the surface of the red planet through the eyes of two NASA rovers.,Disney
s1172,Movie,Roving Mars,United States,2019-11-12,2006,G,41,Family,Explore the surface of the red planet through the eyes of two NASA rovers.,Disney
s1173,Movie,Ruby Bridges,United States,2019-11-12,1998,TV-PG,90,Biographical,A little girl becomes the first African-American to integrate her school.,Disney
s1173,Movie,Ruby Bridges,United States,2019-11-12,1998,TV-PG,90,Drama,A little girl becomes the first African-American to integrate her school.,Disney
s1173,Movie,Ruby Bridges,United States,2019-11-12,1998,TV-PG,90,Historical,A little girl becomes the first African-American to integrate her school.,Disney
s1174,Movie,Sacred Planet,Canada,2019-11-12,2004,G,47,Animals & Nature,Visit some of the most exotic and beautiful places still in existence.,Disney
s1174,Movie,Sacred Planet,Canada,2019-11-12,2004,G,47,Documentary,Visit some of the most exotic and beautiful places still in existence.,Disney
s1174,Movie,Sacred Planet,Canada,2019-11-12,2004,G,47,Family,Visit some of the most exotic and beautiful places still in existence.,Disney
s1174,Movie,Sacred Planet,Malaysia,2019-11-12,2004,G,47,Animals & Nature,Visit some of the most exotic and beautiful places still in existence.,Disney
s1174,Movie,Sacred Planet,Malaysia,2019-11-12,2004,G,47,Documentary,Visit some of the most exotic and beautiful places still in existence.,Disney
s1174,Movie,Sacred Planet,Malaysia,2019-11-12,2004,G,47,Family,Visit some of the most exotic and beautiful places still in existence.,Disney
s1174,Movie,Sacred Planet,United States,2019-11-12,2004,G,47,Animals & Nature,Visit some of the most exotic and beautiful places still in existence.,Disney
s1174,Movie,Sacred Planet,United States,2019-11-12,2004,G,47,Documentary,Visit some of the most exotic and beautiful places still in existence.,Disney
s1174,Movie,Sacred Planet,United States,2019-11-12,2004,G,47,Family,Visit some of the most exotic and beautiful places still in existence.,Disney
s1175,Movie,Saludos Amigos,United States,2019-11-12,1943,TV-PG,42,Animation,Four animated shorts with Donald Duck and Goofy are set to a samba beat. See details for advisory.,Disney
s1175,Movie,Saludos Amigos,United States,2019-11-12,1943,TV-PG,42,Comedy,Four animated shorts with Donald Duck and Goofy are set to a samba beat. See details for advisory.,Disney
s1175,Movie,Saludos Amigos,United States,2019-11-12,1943,TV-PG,42,Family,Four animated shorts with Donald Duck and Goofy are set to a samba beat. See details for advisory.,Disney
s1176,Movie,"Sammy, The Way-Out Seal",United States,2019-11-12,1962,TV-G,43,Animals & Nature,Two young brothers adopt an injured seal…without telling their parents. See details for advisory.,Disney
s1176,Movie,"Sammy, The Way-Out Seal",United States,2019-11-12,1962,TV-G,43,Comedy,Two young brothers adopt an injured seal…without telling their parents. See details for advisory.,Disney
s1176,Movie,"Sammy, The Way-Out Seal",United States,2019-11-12,1962,TV-G,43,Family,Two young brothers adopt an injured seal…without telling their parents. See details for advisory.,Disney
s1177,Movie,Sanjay's Super Team,United States,2019-11-12,2015,PG,7,Action-Adventure,Young Sanjay daydreams of Hindu gods as superheroes.,Disney
